CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST3105,92.0,12,28291.75,3,3,3,333,VIP
CUST3106,456.0,11,33871.19,1,2,3,123,Low Value
CUST3107,304.0,14,43329.88,2,4,4,244,Regular
CUST3108,456.0,7,15332.449999999999,1,1,1,111,Low Value
CUST3109,124.0,8,22643.59,3,1,2,312,At Risk
CUST3110,304.0,19,51572.5,2,4,4,244,Regular
CUST3111,368.0,11,27177.97,1,2,2,122,Low Value
CUST3112,251.0,10,46678.03,2,2,4,224,Regular
CUST3113,2.0,12,30140.45,4,3,3,433,VIP
CUST3114,484.0,8,19903.19,1,1,1,111,Low Value
CUST3115,426.0,14,36205.67,1,4,4,144,Low Value
CUST3116,8.0,9,16847.61,4,1,1,411,At Risk
CUST3117,246.0,13,47734.7,2,3,4,234,Regular
CUST3118,275.0,14,48882.75,2,4,4,244,Regular
CUST3119,617.0,12,11167.800000000001,1,3,1,131,Low Value
CUST3120,526.0,8,19822.06,1,1,1,111,Low Value
CUST3121,609.0,9,20372.71,1,1,1,111,Low Value
CUST3122,66.0,9,17942.47,3,1,1,311,At Risk
CUST3123,372.0,15,35540.4,1,4,4,144,Low Value
CUST3124,186.0,7,20063.03,2,1,1,211,At Risk
CUST3125,34.0,12,36936.479999999996,4,3,4,434,VIP
CUST3126,307.0,5,14627.42,1,1,1,111,Low Value
CUST3127,126.0,7,31936.97,3,1,3,313,At Risk
CUST3128,158.0,11,23046.15,2,2,2,222,Regular
CUST3129,65.0,10,32300.11,3,2,3,323,Loyal
CUST3130,708.0,10,31988.81,1,2,3,123,Low Value
CUST3131,221.0,4,8684.33,2,1,1,211,At Risk
CUST3132,221.0,10,24743.33,2,2,2,222,Regular
CUST3133,488.0,9,29358.14,1,1,3,113,Low Value
CUST3134,68.0,9,33854.96,3,1,3,313,At Risk
CUST3135,337.0,9,10808.279999999999,1,1,1,111,Low Value
CUST3136,431.0,12,31413.71,1,3,3,133,Low Value
CUST3137,185.0,7,15853.369999999999,2,1,1,211,At Risk
CUST3138,1.0,14,37741.83,4,4,4,444,VIP
CUST3139,305.0,12,31053.42,2,3,3,233,Regular
CUST3140,63.0,14,39729.99,4,4,4,444,VIP
CUST3141,2.0,12,22063.58,4,3,2,432,Loyal
CUST3142,98.0,5,6779.719999999999,3,1,1,311,At Risk
CUST3143,123.0,12,11070.939999999999,3,3,1,331,Loyal
CUST3144,125.0,14,26589.43,3,4,2,342,Loyal
CUST3145,429.0,8,20369.48,1,1,1,111,Low Value
CUST3146,96.0,10,25495.510000000002,3,2,2,322,Loyal
CUST3147,278.0,7,25053.23,2,1,2,212,At Risk
CUST3148,126.0,9,23579.66,3,1,2,312,At Risk
CUST3149,275.0,12,34531.98,2,3,3,233,Regular
CUST3150,643.0,9,19793.56,1,1,1,111,Low Value
CUST3151,548.0,12,37207.12,1,3,4,134,Low Value
CUST3152,63.0,11,26425.63,4,2,2,422,Loyal
CUST3153,396.0,12,29857.8,1,3,3,133,Low Value
CUST3154,395.0,12,24637.84,1,3,2,132,Low Value
CUST3155,276.0,7,18273.75,2,1,1,211,At Risk
CUST3156,311.0,13,49893.270000000004,1,3,4,134,Low Value
CUST3157,92.0,11,33568.31,3,2,3,323,Loyal
CUST3158,93.0,13,35021.46,3,3,4,334,VIP
CUST3159,31.0,14,29983.42,4,4,3,443,VIP
CUST3160,189.0,10,23623.88,2,2,2,222,Regular
CUST3161,92.0,13,22037.670000000002,3,3,2,332,Loyal
CUST3162,63.0,15,39628.45,4,4,4,444,VIP
CUST3163,184.0,7,8751.93,2,1,1,211,At Risk
CUST3164,187.0,10,28725.28,2,2,3,223,Regular
CUST3165,281.0,15,49647.15,2,4,4,244,Regular
CUST3166,37.0,11,24450.19,4,2,2,422,Loyal
CUST3167,130.0,13,36490.5,3,3,4,334,VIP
CUST3168,98.0,11,26816.83,3,2,2,322,Loyal
CUST3169,99.0,12,21999.82,3,3,2,332,Loyal
CUST3170,31.0,9,22388.79,4,1,2,412,At Risk
CUST3171,94.0,14,40675.12,3,4,4,344,VIP
CUST3172,427.0,14,42723.48,1,4,4,144,Low Value
CUST3173,63.0,9,28857.0,4,1,3,413,At Risk
CUST3174,158.0,12,23979.83,2,3,2,232,Regular
CUST3175,3.0,10,21476.07,4,2,2,422,Loyal
CUST3176,486.0,14,34670.22,1,4,3,143,Low Value
CUST3177,373.0,7,25490.61,1,1,2,112,Low Value
CUST3178,69.0,8,24259.760000000002,3,1,2,312,At Risk
CUST3179,69.0,11,29822.2,3,2,3,323,Loyal
CUST3180,190.0,11,21546.510000000002,2,2,2,222,Regular
CUST3181,306.0,12,41038.89,1,3,4,134,Low Value
CUST3182,453.0,6,25403.16,1,1,2,112,Low Value
CUST3183,190.0,16,25514.56,2,4,2,242,Regular
CUST3184,280.0,10,23404.71,2,2,2,222,Regular
CUST3185,423.0,6,12977.17,1,1,1,111,Low Value
CUST3186,62.0,13,25794.91,4,3,2,432,Loyal
CUST3188,342.0,11,26519.329999999998,1,2,2,122,Low Value
CUST3189,366.0,12,32586.579999999998,1,3,3,133,Low Value
CUST3190,68.0,12,37148.33,3,3,4,334,VIP
CUST3191,363.0,11,21301.64,1,2,2,122,Low Value
CUST3192,246.0,5,18928.35,2,1,1,211,At Risk
CUST3193,282.0,10,31665.0,2,2,3,223,Regular
CUST3194,67.0,12,22695.579999999998,3,3,2,332,Loyal
CUST3195,35.0,11,30139.96,4,2,3,423,Loyal
CUST3196,67.0,24,54770.51,3,4,4,344,VIP
CUST3197,368.0,13,42603.0,1,3,4,134,Low Value
CUST3198,92.0,13,32000.7,3,3,3,333,VIP
CUST3199,368.0,10,26991.86,1,2,2,122,Low Value
CUST3200,187.0,11,20392.21,2,2,1,221,Regular
CUST3201,157.0,16,41221.25,3,4,4,344,VIP
CUST3202,63.0,11,20347.31,4,2,1,421,Loyal
CUST3203,307.0,15,54042.21,1,4,4,144,Low Value
CUST3204,5.0,15,59356.46,4,4,4,444,VIP
CUST3205,191.0,11,33486.82,2,2,3,223,Regular
CUST3206,64.0,11,26044.45,4,2,2,422,Loyal
CUST3207,93.0,12,21115.15,3,3,2,332,Loyal
CUST3208,99.0,12,23432.45,3,3,2,332,Loyal
CUST3209,124.0,15,47658.07,3,4,4,344,VIP
CUST3210,486.0,10,30706.59,1,2,3,123,Low Value
CUST3212,37.0,20,50637.88,4,4,4,444,VIP
CUST3213,366.0,16,35739.46,1,4,4,144,Low Value
CUST3214,33.0,10,28085.67,4,2,3,423,Loyal
CUST3215,128.0,13,16035.08,3,3,1,331,Loyal
CUST3216,456.0,17,40976.69,1,4,4,144,Low Value
CUST3217,8.0,13,26856.05,4,3,2,432,Loyal
CUST3218,92.0,13,20749.74,3,3,2,332,Loyal
CUST3219,5.0,11,23184.81,4,2,2,422,Loyal
CUST3220,424.0,12,27425.93,1,3,3,133,Low Value
CUST3221,640.0,9,29492.41,1,1,3,113,Low Value
CUST3222,247.0,12,35105.89,2,3,4,234,Regular
CUST3223,335.0,7,18388.2,1,1,1,111,Low Value
CUST3224,158.0,10,28522.85,2,2,3,223,Regular
CUST3225,67.0,14,26478.98,3,4,2,342,Loyal
CUST3226,281.0,9,13379.1,2,1,1,211,At Risk
CUST3227,33.0,16,43849.84,4,4,4,444,VIP
CUST3228,6.0,15,51195.29,4,4,4,444,VIP
CUST3229,6.0,12,34671.92,4,3,3,433,VIP
CUST3230,453.0,12,34526.4,1,3,3,133,Low Value
CUST3231,156.0,8,17927.67,3,1,1,311,At Risk
CUST3232,249.0,12,35611.6,2,3,4,234,Regular
CUST3233,3.0,13,48804.55,4,3,4,434,VIP
CUST3234,69.0,11,30499.53,3,2,3,323,Loyal
CUST3235,220.0,11,33494.259999999995,2,2,3,223,Regular
CUST3236,276.0,12,16281.24,2,3,1,231,Regular
CUST3237,337.0,7,12202.39,1,1,1,111,Low Value
CUST3238,34.0,10,26898.93,4,2,2,422,Loyal
CUST3239,34.0,15,35027.65,4,4,4,444,VIP
CUST3240,307.0,13,21806.42,1,3,2,132,Low Value
CUST3242,309.0,9,13672.32,1,1,1,111,Low Value
CUST3243,92.0,12,39675.06,3,3,4,334,VIP
CUST3244,34.0,7,22386.489999999998,4,1,2,412,At Risk
CUST3245,125.0,10,27218.39,3,2,2,322,Loyal
CUST3246,130.0,8,29325.24,3,1,3,313,At Risk
CUST3247,220.0,4,12718.84,2,1,1,211,At Risk
CUST3248,67.0,9,22784.01,3,1,2,312,At Risk
CUST3249,5.0,9,19440.329999999998,4,1,1,411,At Risk
CUST3250,912.0,2,419.55,1,1,1,111,Low Value
CUST3251,66.0,12,19022.85,3,3,1,331,Loyal
CUST3252,38.0,10,22949.920000000002,4,2,2,422,Loyal
CUST3253,612.0,14,20031.6,1,4,1,141,Low Value
CUST3254,154.0,13,24559.69,3,3,2,332,Loyal
CUST3255,158.0,14,42128.25,2,4,4,244,Regular
CUST3256,247.0,13,32257.53,2,3,3,233,Regular
CUST3257,459.0,8,12905.42,1,1,1,111,Low Value
CUST3258,278.0,4,18180.66,2,1,1,211,At Risk
CUST3259,7.0,7,18989.79,4,1,1,411,At Risk
CUST3260,1.0,13,22340.87,4,3,2,432,Loyal
CUST3261,31.0,13,30451.71,4,3,3,433,VIP
CUST3262,464.0,9,18074.02,1,1,1,111,Low Value
CUST3263,65.0,12,38993.229999999996,3,3,4,334,VIP
CUST3264,6.0,15,34406.82,4,4,3,443,VIP
CUST3265,33.0,15,32685.86,4,4,3,443,VIP
CUST3266,6.0,13,31913.29,4,3,3,433,VIP
CUST3267,429.0,11,38775.07,1,2,4,124,Low Value
CUST3268,37.0,14,36021.18,4,4,4,444,VIP
CUST3269,4.0,15,53738.01,4,4,4,444,VIP
CUST3270,123.0,12,24330.99,3,3,2,332,Loyal
CUST3271,221.0,13,37265.75,2,3,4,234,Regular
CUST3272,398.0,10,19699.25,1,2,1,121,Low Value
CUST3273,36.0,11,24293.68,4,2,2,422,Loyal
CUST3274,37.0,11,22793.59,4,2,2,422,Loyal
CUST3275,215.0,15,24009.54,2,4,2,242,Regular
CUST3276,516.0,5,9427.71,1,1,1,111,Low Value
CUST3277,69.0,15,50948.35,3,4,4,344,VIP
CUST3278,487.0,9,13143.939999999999,1,1,1,111,Low Value
CUST3279,1.0,12,25951.89,4,3,2,432,Loyal
CUST3280,249.0,11,18243.15,2,2,1,221,Regular
CUST3281,336.0,16,38875.15,1,4,4,144,Low Value
CUST3282,340.0,12,25920.48,1,3,2,132,Low Value
CUST3283,159.0,9,21494.73,2,1,2,212,At Risk
CUST3284,32.0,12,20830.07,4,3,2,432,Loyal
CUST3285,62.0,16,40024.53,4,4,4,444,VIP
CUST3286,279.0,14,42743.01,2,4,4,244,Regular
CUST3287,278.0,14,19097.96,2,4,1,241,Regular
CUST3288,125.0,11,22874.56,3,2,2,322,Loyal
CUST3289,580.0,9,27308.53,1,1,2,112,Low Value
CUST3290,65.0,16,42930.93,3,4,4,344,VIP
CUST3291,3.0,12,40267.09,4,3,4,434,VIP
CUST3292,1.0,12,23062.6,4,3,2,432,Loyal
CUST3293,154.0,16,47033.2,3,4,4,344,VIP
CUST3294,66.0,12,21483.23,3,3,2,332,Loyal
CUST3295,459.0,10,18688.03,1,2,1,121,Low Value
CUST3296,427.0,11,30655.379999999997,1,2,3,123,Low Value
CUST3297,362.0,14,42091.19,1,4,4,144,Low Value
CUST3298,217.0,11,37663.11,2,2,4,224,Regular
CUST3299,214.0,12,28095.74,2,3,3,233,Regular
CUST3300,93.0,9,30979.64,3,1,3,313,At Risk
CUST3301,129.0,12,18590.8,3,3,1,331,Loyal
CUST3302,275.0,6,15128.41,2,1,1,211,At Risk
CUST3303,125.0,18,37905.229999999996,3,4,4,344,VIP
CUST3304,244.0,8,19266.97,2,1,1,211,At Risk
CUST3305,97.0,20,57226.76,3,4,4,344,VIP
CUST3306,35.0,14,50376.7,4,4,4,444,VIP
CUST3307,124.0,9,17880.17,3,1,1,311,At Risk
CUST3309,338.0,13,25027.54,1,3,2,132,Low Value
CUST3310,66.0,14,32775.49,3,4,3,343,VIP
CUST3311,6.0,9,31167.05,4,1,3,413,At Risk
CUST3312,252.0,8,19354.84,2,1,1,211,At Risk
CUST3313,6.0,8,22234.76,4,1,2,412,At Risk
CUST3314,250.0,13,34353.24,2,3,3,233,Regular
CUST3315,96.0,12,36125.63,3,3,4,334,VIP
CUST3316,464.0,15,26397.77,1,4,2,142,Low Value
CUST3317,8.0,15,49829.86,4,4,4,444,VIP
CUST3318,307.0,9,7574.089999999999,1,1,1,111,Low Value
CUST3319,2.0,10,15881.17,4,2,1,421,Loyal
CUST3320,245.0,13,27145.13,2,3,2,232,Regular
CUST3321,34.0,10,25140.14,4,2,2,422,Loyal
CUST3322,92.0,11,28333.059999999998,3,2,3,323,Loyal
CUST3323,304.0,6,13883.96,2,1,1,211,At Risk
CUST3324,434.0,11,24246.48,1,2,2,122,Low Value
CUST3325,36.0,12,23533.34,4,3,2,432,Loyal
CUST3326,99.0,6,21087.91,3,1,2,312,At Risk
CUST3327,35.0,13,36461.17,4,3,4,434,VIP
CUST3328,184.0,17,55806.37,2,4,4,244,Regular
CUST3329,67.0,12,26916.59,3,3,2,332,Loyal
CUST3330,158.0,16,44789.52,2,4,4,244,Regular
CUST3331,8.0,21,56041.26,4,4,4,444,VIP
CUST3332,96.0,10,27448.11,3,2,3,323,Loyal
CUST3333,221.0,9,24864.67,2,1,2,212,At Risk
CUST3334,339.0,9,22761.11,1,1,2,112,Low Value
CUST3335,373.0,11,20254.780000000002,1,2,1,121,Low Value
CUST3336,37.0,12,29953.079999999998,4,3,3,433,VIP
CUST3337,186.0,8,18814.6,2,1,1,211,At Risk
CUST3338,65.0,10,27659.73,3,2,3,323,Loyal
CUST3339,459.0,10,22371.34,1,2,2,122,Low Value
CUST3340,491.0,9,13911.740000000002,1,1,1,111,Low Value
CUST3341,32.0,13,26301.27,4,3,2,432,Loyal
CUST3342,125.0,8,26652.93,3,1,2,312,At Risk
CUST3343,851.0,8,19443.58,1,1,1,111,Low Value
CUST3344,157.0,10,21929.74,3,2,2,322,Loyal
CUST3345,548.0,5,6798.839999999999,1,1,1,111,Low Value
CUST3346,190.0,7,30448.22,2,1,3,213,At Risk
CUST3347,641.0,9,15427.64,1,1,1,111,Low Value
CUST3348,189.0,13,29926.809999999998,2,3,3,233,Regular
CUST3349,252.0,8,26767.87,2,1,2,212,At Risk
CUST3350,188.0,14,33197.27,2,4,3,243,Regular
CUST3351,3.0,15,39530.91,4,4,4,444,VIP
CUST3352,523.0,10,24053.88,1,2,2,122,Low Value
CUST3353,97.0,9,20943.86,3,1,2,312,At Risk
CUST3354,398.0,14,32732.18,1,4,3,143,Low Value
CUST3355,368.0,14,48434.03,1,4,4,144,Low Value
CUST3356,247.0,8,24393.69,2,1,2,212,At Risk
CUST3357,187.0,10,30099.760000000002,2,2,3,223,Regular
CUST3358,484.0,10,23897.39,1,2,2,122,Low Value
CUST3359,94.0,6,16582.21,3,1,1,311,At Risk
CUST3360,362.0,10,19892.39,1,2,1,121,Low Value
CUST3361,309.0,6,12517.189999999999,1,1,1,111,Low Value
CUST3362,216.0,10,25882.74,2,2,2,222,Regular
CUST3363,282.0,6,12871.44,2,1,1,211,At Risk
CUST3364,3.0,9,23062.92,4,1,2,412,At Risk
CUST3365,161.0,17,37522.08,2,4,4,244,Regular
CUST3366,62.0,9,13465.55,4,1,1,411,At Risk
CUST3367,342.0,6,25499.57,1,1,2,112,Low Value
CUST3368,94.0,4,8216.12,3,1,1,311,At Risk
CUST3369,338.0,9,39248.17,1,1,4,114,Low Value
CUST3370,461.0,10,16292.16,1,2,1,121,Low Value
CUST3371,93.0,14,29044.88,3,4,3,343,VIP
CUST3372,156.0,10,21552.81,3,2,2,322,Loyal
CUST3373,31.0,15,29493.920000000002,4,4,3,443,VIP
CUST3374,364.0,9,37906.91,1,1,4,114,Low Value
CUST3375,123.0,16,41802.37,3,4,4,344,VIP
CUST3376,63.0,9,31409.4,4,1,3,413,At Risk
CUST3377,576.0,12,31822.25,1,3,3,133,Low Value
CUST3378,33.0,9,31288.07,4,1,3,413,At Risk
CUST3379,219.0,11,28885.84,2,2,3,223,Regular
CUST3380,160.0,9,16275.07,2,1,1,211,At Risk
CUST3381,62.0,12,34946.71,4,3,3,433,VIP
CUST3382,339.0,8,27840.7,1,1,3,113,Low Value
CUST3383,2.0,12,39076.09,4,3,4,434,VIP
CUST3384,221.0,9,30909.22,2,1,3,213,At Risk
CUST3385,249.0,9,29554.11,2,1,3,213,At Risk
CUST3386,8.0,17,49557.0,4,4,4,444,VIP
CUST3387,585.0,9,33233.26,1,1,3,113,Low Value
CUST3388,38.0,14,29700.36,4,4,3,443,VIP
CUST3389,35.0,19,74397.7,4,4,4,444,VIP
CUST3390,248.0,18,36754.1,2,4,4,244,Regular
CUST3391,368.0,9,19532.16,1,1,1,111,Low Value
CUST3392,158.0,12,18352.73,2,3,1,231,Regular
CUST3393,94.0,14,35741.69,3,4,4,344,VIP
CUST3394,217.0,7,23054.95,2,1,2,212,At Risk
CUST3395,157.0,9,26081.4,3,1,2,312,At Risk
CUST3397,188.0,14,52457.67,2,4,4,244,Regular
CUST3398,184.0,7,22852.59,2,1,2,212,At Risk
CUST3399,222.0,12,27723.36,2,3,3,233,Regular
CUST3400,92.0,15,42011.97,3,4,4,344,VIP
CUST3401,8.0,15,33018.25,4,4,3,443,VIP
CUST3402,517.0,7,13293.69,1,1,1,111,Low Value
CUST3403,64.0,10,15155.96,4,2,1,421,Loyal
CUST3404,191.0,12,29272.59,2,3,3,233,Regular
CUST3405,4.0,16,42355.44,4,4,4,444,VIP
CUST3406,32.0,10,23545.6,4,2,2,422,Loyal
CUST3407,5.0,16,39857.32,4,4,4,444,VIP
CUST3408,64.0,19,60320.03,4,4,4,444,VIP
CUST3409,69.0,15,26257.55,3,4,2,342,Loyal
CUST3410,188.0,6,19624.27,2,1,1,211,At Risk
CUST3411,130.0,10,34286.63,3,2,3,323,Loyal
CUST3413,6.0,9,15756.78,4,1,1,411,At Risk
CUST3414,304.0,11,18348.079999999998,2,2,1,221,Regular
CUST3415,5.0,15,39358.94,4,4,4,444,VIP
CUST3416,281.0,10,37261.88,2,2,4,224,Regular
CUST3417,99.0,8,19999.92,3,1,1,311,At Risk
CUST3418,155.0,12,30469.9,3,3,3,333,VIP
CUST3419,154.0,9,13466.77,3,1,1,311,At Risk
CUST3420,434.0,7,10579.35,1,1,1,111,Low Value
CUST3421,158.0,12,31931.98,2,3,3,233,Regular
CUST3422,6.0,13,30144.23,4,3,3,433,VIP
CUST3423,189.0,13,23583.54,2,3,2,232,Regular
CUST3424,222.0,13,44419.119999999995,2,3,4,234,Regular
CUST3425,130.0,9,22150.71,3,1,2,312,At Risk
CUST3426,126.0,14,27925.67,3,4,3,343,VIP
CUST3427,548.0,12,30385.29,1,3,3,133,Low Value
CUST3428,68.0,12,23296.75,3,3,2,332,Loyal
CUST3429,68.0,10,22633.56,3,2,2,322,Loyal
CUST3430,33.0,12,35644.979999999996,4,3,4,434,VIP
CUST3431,35.0,9,24922.06,4,1,2,412,At Risk
CUST3432,7.0,10,26516.760000000002,4,2,2,422,Loyal
CUST3433,160.0,7,18840.7,2,1,1,211,At Risk
CUST3434,6.0,7,21377.34,4,1,2,412,At Risk
CUST3435,424.0,6,18716.34,1,1,1,111,Low Value
CUST3436,4.0,16,43926.94,4,4,4,444,VIP
CUST3437,425.0,11,19748.84,1,2,1,121,Low Value
CUST3438,303.0,8,14428.05,2,1,1,211,At Risk
CUST3439,486.0,8,22047.82,1,1,2,112,Low Value
CUST3440,35.0,9,28445.89,4,1,3,413,At Risk
CUST3441,126.0,6,16090.81,3,1,1,311,At Risk
CUST3442,187.0,11,26492.2,2,2,2,222,Regular
CUST3443,396.0,6,17287.33,1,1,1,111,Low Value
CUST3444,98.0,12,20031.01,3,3,1,331,Loyal
CUST3445,401.0,11,18837.97,1,2,1,121,Low Value
CUST3446,34.0,7,15393.18,4,1,1,411,At Risk
CUST3447,8.0,12,26757.97,4,3,2,432,Loyal
CUST3448,3.0,19,66420.76,4,4,4,444,VIP
CUST3449,218.0,10,21638.579999999998,2,2,2,222,Regular
CUST3450,95.0,20,40498.51,3,4,4,344,VIP
CUST3451,392.0,11,21677.63,1,2,2,122,Low Value
CUST3452,434.0,11,22995.83,1,2,2,122,Low Value
CUST3453,553.0,8,26884.49,1,1,2,112,Low Value
CUST3454,609.0,9,36207.22,1,1,4,114,Low Value
CUST3455,305.0,10,30931.94,2,2,3,223,Regular
CUST3456,160.0,13,34295.11,2,3,3,233,Regular
CUST3457,161.0,10,34709.93,2,2,3,223,Regular
CUST3458,3.0,14,36354.42,4,4,4,444,VIP
CUST3459,698.0,9,6733.96,1,1,1,111,Low Value
CUST3460,3.0,13,26779.489999999998,4,3,2,432,Loyal
CUST3461,8.0,13,36081.07,4,3,4,434,VIP
CUST3462,218.0,7,12819.14,2,1,1,211,At Risk
CUST3463,33.0,9,16627.21,4,1,1,411,At Risk
CUST3464,3.0,11,20888.56,4,2,2,422,Loyal
CUST3465,98.0,12,52322.56,3,3,4,334,VIP
CUST3466,246.0,9,26140.37,2,1,2,212,At Risk
CUST3467,459.0,12,29947.55,1,3,3,133,Low Value
CUST3468,396.0,10,40907.16,1,2,4,124,Low Value
CUST3469,427.0,9,14422.97,1,1,1,111,Low Value
CUST3470,157.0,15,29228.28,3,4,3,343,VIP
CUST3471,128.0,16,49650.85,3,4,4,344,VIP
CUST3472,94.0,13,35021.82,3,3,4,334,VIP
CUST3473,518.0,12,21260.41,1,3,2,132,Low Value
CUST3474,36.0,12,44045.95,4,3,4,434,VIP
CUST3475,334.0,6,12776.759999999998,1,1,1,111,Low Value
CUST3476,91.0,10,32034.059999999998,3,2,3,323,Loyal
CUST3478,6.0,15,34135.48,4,4,3,443,VIP
CUST3479,189.0,13,25444.059999999998,2,3,2,232,Regular
CUST3480,62.0,14,40898.08,4,4,4,444,VIP
CUST3481,1.0,12,33809.06,4,3,3,433,VIP
CUST3482,341.0,10,21732.1,1,2,2,122,Low Value
CUST3483,125.0,10,17237.670000000002,3,2,1,321,Loyal
CUST3484,245.0,7,12950.97,2,1,1,211,At Risk
CUST3485,189.0,10,28018.62,2,2,3,223,Regular
CUST3486,38.0,14,36093.59,4,4,4,444,VIP
CUST3487,277.0,7,14849.06,2,1,1,211,At Risk
CUST3488,92.0,10,21952.34,3,2,2,322,Loyal
CUST3489,96.0,12,36992.63,3,3,4,334,VIP
CUST3490,37.0,13,31841.47,4,3,3,433,VIP
CUST3491,244.0,8,24871.96,2,1,2,212,At Risk
CUST3492,185.0,11,26630.039999999997,2,2,2,222,Regular
CUST3493,455.0,5,6621.650000000001,1,1,1,111,Low Value
CUST3494,160.0,19,53137.32,2,4,4,244,Regular
CUST3495,34.0,13,39184.25,4,3,4,434,VIP
CUST3496,8.0,11,32945.74,4,2,3,423,Loyal
CUST3497,2.0,13,26486.969999999998,4,3,2,432,Loyal
CUST3498,92.0,9,17420.94,3,1,1,311,At Risk
CUST3499,2.0,12,36327.92,4,3,4,434,VIP
CUST3500,33.0,16,28073.370000000003,4,4,3,443,VIP
CUST3501,125.0,10,39308.77,3,2,4,324,Loyal
CUST3502,310.0,12,42942.49,1,3,4,134,Low Value
CUST3503,335.0,15,41524.86,1,4,4,144,Low Value
CUST3504,157.0,8,9732.4,3,1,1,311,At Risk
CUST3505,645.0,5,13059.689999999999,1,1,1,111,Low Value
CUST3506,31.0,15,35833.810000000005,4,4,4,444,VIP
CUST3507,32.0,15,29508.21,4,4,3,443,VIP
CUST3508,337.0,7,13066.52,1,1,1,111,Low Value
CUST3509,280.0,11,36711.58,2,2,4,224,Regular
CUST3510,5.0,12,35759.549999999996,4,3,4,434,VIP
CUST3511,220.0,9,24250.04,2,1,2,212,At Risk
CUST3512,647.0,11,20639.24,1,2,2,122,Low Value
CUST3513,130.0,8,19146.44,3,1,1,311,At Risk
CUST3514,1.0,10,34781.89,4,2,3,423,Loyal
CUST3515,33.0,14,31615.83,4,4,3,443,VIP
CUST3516,158.0,7,19580.32,2,1,1,211,At Risk
CUST3517,126.0,17,48920.37,3,4,4,344,VIP
CUST3518,37.0,15,29893.7,4,4,3,443,VIP
CUST3519,463.0,6,14463.04,1,1,1,111,Low Value
CUST3520,66.0,9,22358.47,3,1,2,312,At Risk
CUST3521,124.0,13,21923.29,3,3,2,332,Loyal
CUST3522,215.0,10,31470.7,2,2,3,223,Regular
CUST3523,127.0,16,26929.84,3,4,2,342,Loyal
CUST3524,585.0,10,23854.190000000002,1,2,2,122,Low Value
CUST3525,371.0,5,6646.919999999999,1,1,1,111,Low Value
CUST3526,190.0,18,50102.55,2,4,4,244,Regular
CUST3527,191.0,16,45959.03,2,4,4,244,Regular
CUST3528,161.0,13,34456.57,2,3,3,233,Regular
CUST3529,251.0,6,15988.52,2,1,1,211,At Risk
CUST3530,92.0,16,40629.2,3,4,4,344,VIP
CUST3531,34.0,17,33541.43,4,4,3,443,VIP
CUST3532,127.0,17,43826.11,3,4,4,344,VIP
CUST3534,123.0,10,35292.29,3,2,4,324,Loyal
CUST3535,1.0,16,46123.45,4,4,4,444,VIP
CUST3536,304.0,8,21078.030000000002,2,1,2,212,At Risk
CUST3537,123.0,8,12570.36,3,1,1,311,At Risk
CUST3538,218.0,14,47445.77,2,4,4,244,Regular
CUST3539,282.0,12,25503.06,2,3,2,232,Regular
CUST3540,34.0,9,13411.98,4,1,1,411,At Risk
CUST3541,522.0,12,37146.07,1,3,4,134,Low Value
CUST3542,158.0,6,18581.620000000003,2,1,1,211,At Risk
CUST3543,189.0,14,17500.68,2,4,1,241,Regular
CUST3544,6.0,13,25796.42,4,3,2,432,Loyal
CUST3545,280.0,11,17207.420000000002,2,2,1,221,Regular
CUST3546,791.0,9,27387.03,1,1,2,112,Low Value
CUST3547,62.0,12,39090.3,4,3,4,434,VIP
CUST3548,184.0,9,26900.58,2,1,2,212,At Risk
CUST3549,337.0,12,28063.25,1,3,3,133,Low Value
CUST3550,488.0,9,22151.829999999998,1,1,2,112,Low Value
CUST3551,130.0,10,25277.79,3,2,2,322,Loyal
CUST3552,218.0,7,22203.35,2,1,2,212,At Risk
CUST3553,35.0,12,41313.41,4,3,4,434,VIP
CUST3554,5.0,19,37736.5,4,4,4,444,VIP
CUST3555,2.0,12,19254.43,4,3,1,431,Loyal
CUST3556,214.0,9,20130.56,2,1,1,211,At Risk
CUST3557,7.0,10,14993.78,4,2,1,421,Loyal
CUST3558,130.0,12,28356.7,3,3,3,333,VIP
CUST3559,401.0,10,28966.23,1,2,3,123,Low Value
CUST3560,275.0,8,22100.39,2,1,2,212,At Risk
CUST3561,249.0,11,24439.440000000002,2,2,2,222,Regular
CUST3562,62.0,11,14729.4,4,2,1,421,Loyal
CUST3563,128.0,12,28733.43,3,3,3,333,VIP
CUST3564,127.0,10,19967.24,3,2,1,321,Loyal
CUST3565,128.0,6,9346.53,3,1,1,311,At Risk
CUST3566,158.0,10,21302.54,2,2,2,222,Regular
CUST3567,342.0,10,29414.81,1,2,3,123,Low Value
CUST3568,218.0,19,36822.49,2,4,4,244,Regular
CUST3569,276.0,12,12620.279999999999,2,3,1,231,Regular
CUST3570,282.0,12,18726.3,2,3,1,231,Regular
CUST3571,429.0,12,31569.600000000002,1,3,3,133,Low Value
CUST3572,214.0,8,20095.11,2,1,1,211,At Risk
CUST3573,67.0,9,31970.170000000002,3,1,3,313,At Risk
CUST3574,362.0,16,33600.11,1,4,3,143,Low Value
CUST3575,881.0,6,16461.02,1,1,1,111,Low Value
CUST3576,157.0,13,42306.36,3,3,4,334,VIP
CUST3577,33.0,12,40412.63,4,3,4,434,VIP
